state,district,sll_crime_against_women_related_acts_the_dowry_prohibition_act_1961,sll_the_immoral_traffic_prevention_act_1956,sll_the_protection_of_women_from_domestic_violence_act_2005,sll_the_indecent_representation_of_women_prohibition_act_2012,sll_crime_against_women_related_acts_total_col3_to_col6,sll_children_related_acts_the_protection_of_children_from_sexual_offences_act_2012,sll_the_juvenile_justice_care_and_protection_of_children_act_2000_2015,sll_the_prohibition_of_child_marriage_act_2006,sll_the_pre_natal_diagnostic_techniques_reg_and_prev_of_misuse_act_1994,sll_the_child_labour_prohibition_regulation_act_1986,sll_the_medical_termination_of_pregnancy_act_1971,sll_children_related_acts_total_col8_to_col13,sll_schedule_castes_and_scheduled_tribes_related_acts_the_scst_prevention_of_atrocities_act_1989_against_scs,sll_the_scst_prevention_of_atrocities_act_19892015_against_sts,sll_the_protection_of_civil_rights_act_1955_against_scs,sll_the_protection_of_civil_rights_act_1955_against_sts,sll_scheduled_castes_and_scheduled_tribes_related_acts_total_col15_to_col18,sll_offences_against_state_related_acts_the_prevention_of_damage_to_public_property_act_1984,sll_the_unlawful_activities_p_act_1967,sll_the_official_secrets_act_1923,sll_offences_against_state_related_acts_total_col20_to_col22,sll_armsexplosive_related_acts_the_arms_act_1959_the_arms_act_1959_total,sll_fire_arms_col26_col27,sll_a_legal_licensed_arms,sll_b_illegal_unlicensed_arms,sll_other_arms,sll_the_explosives_act_1984,sll_the_explosive_substances_act_1884_1908,sll_arms_explosive_related_acts_total_col242930,sll_information_technologyintellectual_property_related_acts_the_information_technology_act_2000,sll_the_copy_right_act_1957,sll_the_trade_marks_act_1999,sll_information_technology_intellectual_property_related_acts_total_col32_to_col34,sll_finance_economic_acts_the_lotteries_regulation_act_1998,sll_the_chit_funds_acts_1982,sll_the_negotiable_instruments_act_1881,sll_the_benami_transaction_prohibition_act_1988_2016,sll_the_mines_and_minerals_development_and_regulation_act_1957,sll_prevention_of_corruption_act_1988,sll_finance_economic_acts_total_col36_to_col41,sll_liquor_narcotic_drugs_related_acts_prohibition_act_state,sll_the_excise_act_1944,sll_the_narcotic_drugs_psychotropic_substances_act_1985_the_ndps_act_1985_total_col45_col46_col47,sll_a_possession_of_drugs_for_personal_useconsumption,sll_b_possession_of_drugs_for_trafficking,sll_liquor_narcotic_drugs_related_acts_total_col43_to_45,sll_environment_pollution_related_acts_the_forest_act_1927_the_forest_conservation_act_1980,sll_the_wildlife_protection_act_1972,sll_the_environmental_protection_act_1986,sll_the_air_the_water_prevention_control_of_pollution_act,sll_the_cigarette_and_other_tobacco_products_act_2003,sll_noise_pollution_acts,sll_the_national_green_tribunal_act_2010,sll_environment_pollution_related_acts_total_col49_to_col55,sll_foreigner_passport_related_acts_the_registration_of_foreigners_act1939_the_foreigners_act_1946,sll_the_passport_act_1967,sll_the_emigration_act_1983,sll_the_citizenship_act_1955,sll_foreigner_passport_related_acts_total_col57_to_col60,sll_railways_related_acts_the_indian_railways_act_1989,sll_the_railway_property_unlawful_possession_act_1966,sll_railways_related_acts_total_col62col63,sll_telegraph_cinematograph_acts_the_indian_telegraph_act_1988,sll_the_telegraph_wire_unlawful_possession_act_1950,sll_the_cinematograph_act_1952,sll_the_cable_television_networks_regulation_act_1955,sll_telegraph_cinematograph_acts_total_col65_to_col68,sll_food_drugs_and_essential_commodities_acts_the_essential_commodities_act_1955,sll_the_prevention_of_food_adulteration_act_1954,sll_the_food_safety_standards_act_2006,sll_food_drugs_and_essential_commodities_acts_total_col70_to_col72,sll_other_regulatory_enforcement_acts_macoca_control_of_organised_crimes,sll_the_gambling_act,sll_the_electricity_act_2003,sll_the_antiques_and_art_treasures_act_1972,sll_the_representation_of_the_people_act_1951,sll_the_bonded_labour_system_abolition_act_the_bonded_labour_system_abolition_act_1976_total_col79_col80_col81_col82,sll_a_against_sc,sll_b_against_st,sll_c_against_others,sll_the_prevention_of_insults_to_national_honour_act_1971,sll_defacement_of_public_property_acts,sll_the_transplantation_of_human_organs_act_1994,sll_transgender_persons_protection_of_rights_act,sll_rights_of_persons_with_disabilities_act,sll_prevention_of_cruelty_to_animals_act,sll_the_mental_health_act_1987,sll_motor_vehicle_act,sll_citytown_police_acts,sll_other_state_local_acts,sll_other_regulatory_enforcement_acts_total_col74_to_79_col83_to_92,sll_other_sll_crimes,sll_total_cognizable_sll_crimes
Uttar Pradesh,Meerut,0,2,1,0,3,217,0,0,0,0,0,217,0,0,0,0,0,4,27,0,31,648,517,1,516,131,0,47,695,214,17,0,231,0,0,0,0,0,13,13,0,789,76,76,0,865,19,5,1,0,2,0,0,27,0,0,0,0,0,2,0,2,0,0,0,0,0,22,0,0,22,0,378,4636,0,2,0,0,0,0,1,0,0,0,0,24,0,0,0,180,5221,178,7505
Uttar Pradesh,Mirzapur,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,27,0,0,27,204,69,2,67,135,3,0,207,78,0,0,78,0,0,0,0,1,2,3,0,768,96,73,23,864,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,28,1186,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,33,1282,324,2820
Uttar Pradesh,Moradabad,0,1,0,0,1,56,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,969,0,0,0,969,0,0,969,24,0,0,24,0,0,0,0,19,7,26,0,0,252,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1469,170,2986
Uttar Pradesh,Muzaffarnagar,0,0,0,0,0,90,0,0,0,0,0,90,54,0,0,0,54,4,0,0,4,604,604,3,601,0,0,19,623,137,0,0,137,0,0,0,0,0,3,3,0,378,54,0,54,432,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,68,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,79,242,1681
Uttar Pradesh,Pilibhit,0,1,0,0,1,91,0,1,0,0,0,92,0,0,0,0,0,22,0,0,22,169,169,5,164,0,2,0,171,65,0,0,65,0,0,0,0,0,4,4,0,417,19,0,19,436,22,0,0,0,0,0,0,22,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,7,0,36,780,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,830,218,1869
Uttar Pradesh,Pratapgarh,0,0,0,0,0,70,0,0,0,0,0,70,0,0,0,0,0,19,0,0,19,363,363,0,363,0,0,0,363,91,8,0,99,0,0,0,0,0,0,0,0,265,37,0,37,302,48,3,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,65,90,360,1362
Uttar Pradesh,Raibareilly,0,0,0,0,0,133,0,0,0,0,0,133,68,0,0,0,68,53,0,0,53,343,343,0,343,0,4,0,347,57,0,0,57,0,0,0,0,0,0,0,0,1434,171,171,0,1605,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,36,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,283,3665
Uttar Pradesh,Rampur,459,1,0,0,460,101,0,0,0,0,0,101,0,0,0,0,0,17,0,0,17,455,234,0,234,221,0,0,455,49,4,0,53,0,0,0,0,12,8,20,0,574,94,94,0,668,22,4,1,0,0,0,0,27,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,9,0,187,4541,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,69,4807,74,6692
Uttar Pradesh,Saharanpur,348,0,0,0,348,166,0,0,0,0,0,166,0,0,0,0,0,18,0,0,18,458,400,0,400,58,3,0,461,259,0,0,259,0,0,0,0,0,2,2,0,598,300,0,300,898,2,2,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,13,0,0,13,0,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,361,2589
Uttar Pradesh,Sambhal,13,1,0,0,14,106,0,1,3,1,0,111,0,0,0,0,0,11,0,0,11,249,170,0,170,79,1,0,250,24,5,0,29,0,0,0,0,3,0,3,13,578,31,31,0,622,10,1,4,0,0,0,0,15,0,2,0,0,2,0,0,0,0,0,0,0,0,19,0,0,19,0,96,3840,0,3,1,0,0,1,0,0,0,0,0,14,0,0,0,53,4007,175,5258
Uttar Pradesh,Sant Kabirnagar,0,3,0,0,3,56,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,90,90,0,90,0,6,0,96,46,0,0,46,0,0,0,0,0,3,3,0,528,22,0,22,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,8,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,246,1474
Uttar Pradesh,Shahjahanpur,0,0,0,0,0,70,0,0,0,0,0,70,111,0,0,0,111,40,0,0,40,971,971,2,969,0,0,7,978,83,0,0,83,0,0,0,0,0,2,2,0,4508,79,79,0,4587,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,345,3397,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3769,812,10466
Uttar Pradesh,Shamli,0,0,0,0,0,88,0,0,0,0,0,88,17,0,0,0,17,2,0,0,2,249,249,5,244,0,6,0,255,80,0,0,80,0,0,0,0,0,0,0,0,326,96,0,96,422,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,85,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,92,232,1193
Uttar Pradesh,Shrawasti,124,0,0,0,124,21,0,0,0,0,0,21,63,0,0,0,63,7,0,0,7,119,25,0,25,94,0,0,119,22,0,0,22,0,0,0,0,1,0,1,0,265,23,0,23,288,29,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,7,231,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,259,10,948
Uttar Pradesh,Sidharthnagar,115,0,0,0,115,19,0,0,0,0,0,19,0,0,0,0,0,10,0,0,10,189,189,1,188,0,0,10,199,32,0,0,32,0,0,0,0,0,1,1,0,906,58,55,3,964,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,387,1756
Uttar Pradesh,Sitapur,0,0,0,0,0,129,0,0,0,0,0,129,331,0,0,0,331,0,0,0,0,450,450,0,450,0,4,0,454,70,0,0,70,0,0,0,0,0,0,0,0,2017,0,0,0,2017,1,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,169,3247
Uttar Pradesh,Sonbhadra,137,0,0,0,137,105,0,0,0,0,0,105,172,4,0,0,176,10,0,0,10,57,57,0,57,0,6,0,63,74,2,0,76,0,0,0,0,114,1,115,0,964,201,0,201,1165,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,4,1394,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1411,130,3406
Uttar Pradesh,Bhadohi,72,0,0,0,72,28,0,0,0,1,0,29,72,0,0,0,72,3,0,0,3,70,43,0,43,27,2,1,73,32,3,0,35,0,0,2,0,1,0,3,0,122,36,0,36,158,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,927,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,942,51,1445
Uttar Pradesh,Sultanpur,205,0,0,0,205,82,0,0,0,0,0,82,0,0,0,0,0,57,0,0,57,195,153,0,153,42,3,0,198,97,0,0,97,0,0,0,0,0,0,0,0,403,77,77,0,480,40,1,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,27,39,27,1231
Uttar Pradesh,Unnao,0,0,0,0,0,210,0,0,0,0,0,210,0,0,0,0,0,9,0,0,9,41,41,0,41,0,17,0,58,52,0,0,52,0,0,0,0,0,1,1,0,779,14,12,2,793,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,80,1243,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,687,2026,207,3372
Uttar Pradesh,Varanasi Commissionarate,0,1,0,0,1,106,0,0,0,0,0,106,0,0,0,0,0,5,0,0,5,98,88,0,88,10,12,0,110,248,0,0,248,0,0,0,0,1,3,4,0,367,114,0,114,481,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,147,1189
Uttarakhand,Almora,0,0,0,0,0,28,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,42,0,42,127,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,16,0,179
Uttarakhand,Bageshwar,2,0,0,0,2,4,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,4,4,0,4,0,0,0,4,6,0,0,6,0,0,0,0,0,0,0,0,35,14,14,0,49,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
Uttarakhand,Chamoli,1,0,0,0,1,17,0,0,0,0,0,17,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,6,0,0,6,0,0,0,0,0,0,0,0,65,13,12,1,78,2,2,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,128
Uttarakhand,Champawat,6,0,0,0,6,29,0,0,0,0,0,29,0,1,0,0,1,0,0,0,0,8,8,0,8,0,1,0,9,12,0,0,12,0,0,0,0,0,0,0,0,74,61,0,61,135,3,1,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,203
Uttarakhand,Dehradun,199,3,0,1,203,185,1,1,0,38,0,225,16,2,0,0,18,5,0,0,5,371,56,0,56,315,0,2,373,169,6,0,175,0,0,0,0,1,4,5,0,571,253,253,0,824,3,1,0,0,0,0,0,4,10,0,0,0,10,1,0,1,0,3,0,0,3,1,0,0,1,6,18,116,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,18,184,0,2031
Uttarakhand,Haridwar,155,1,0,0,156,276,6,1,0,5,0,288,61,0,0,0,61,0,0,0,0,486,486,7,479,0,1,0,487,34,8,0,42,0,0,0,0,0,0,0,0,1033,291,270,21,1324,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,210,3534,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,3807,299,6474
Uttarakhand,Nainital,31,3,0,0,34,76,0,0,0,3,0,79,0,0,0,0,0,6,3,0,9,73,0,0,0,73,0,0,73,29,1,0,30,0,0,0,0,0,0,0,0,585,167,150,17,752,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,111,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,6,1153
Uttarakhand,Pauri Garhwal,12,0,0,0,12,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,0,4,16,0,0,16,0,0,0,0,0,0,0,0,106,39,35,4,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,218
Uttarakhand,Pithoragarh,2,0,0,0,2,29,1,0,0,0,0,30,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,183,22,0,22,205,2,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,29,6,297
Uttarakhand,Rudra Prayag,0,0,0,0,0,5,0,0,0,0,0,5,2,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,6,0,0,6,0,0,0,0,0,2,2,0,128,1,1,0,129,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,151
Uttarakhand,Tehri Garhwal,0,0,0,0,0,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,7,3,0,3,4,0,0,7,8,1,0,9,0,0,0,0,0,0,0,0,147,28,0,28,175,9,0,0,0,0,0,0,9,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,257
Uttarakhand,Udhamsingh Nagar,151,7,0,0,158,223,2,5,0,7,0,237,0,2,0,0,2,5,0,0,5,403,198,15,183,205,0,0,403,94,1,0,95,0,0,0,0,0,0,0,0,1307,198,160,38,1505,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,61,1075,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1141,174,3730
Uttarakhand,Uttarkashi,5,0,0,0,5,17,0,0,0,0,0,17,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,50,30,0,30,80,2,2,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,147
Uttarakhand,Grp,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Uttarakhand,Cyber Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
West Bengal,Alipurduar,0,3,0,0,3,87,1,1,0,1,0,90,0,1,0,0,1,0,0,0,0,7,7,0,7,0,0,0,7,1,4,0,5,7,0,0,0,1,0,8,0,67,70,0,70,137,0,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,10,0,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,34,375
West Bengal,Asansol-Durgapur Pc,0,0,0,0,0,66,0,0,0,0,0,66,0,0,0,0,0,0,0,1,1,48,48,0,48,0,0,0,48,6,0,0,6,0,0,0,0,0,0,0,0,284,20,20,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,10,653
West Bengal,Bankura,0,0,0,0,0,47,0,2,0,0,0,49,0,3,0,0,3,0,0,0,0,23,23,0,23,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,109,4,4,0,113,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,13,383
West Bengal,Barrackpur Pc,0,2,0,0,2,81,19,0,0,0,0,100,0,0,0,0,0,0,0,0,0,78,78,0,78,0,0,21,99,2,17,0,19,0,0,0,0,0,0,0,0,220,8,0,8,228,0,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,3,0,1,4,0,37,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,24,686
West Bengal,Bidhannagar Pc,0,3,0,0,3,49,2,1,0,0,0,52,2,0,0,0,2,0,0,0,0,30,30,0,30,0,0,0,30,11,1,0,12,0,0,0,0,0,0,0,0,39,13,0,13,52,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,48,246
West Bengal,Birbhum,0,2,0,0,2,52,1,0,0,0,0,53,0,0,0,0,0,0,0,0,0,76,0,0,0,76,0,4,80,0,1,0,1,0,0,0,0,11,0,11,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,11,527
West Bengal,Coochbehar,0,3,0,0,3,119,2,9,0,0,0,130,0,0,0,0,0,145,0,0,145,45,45,0,45,0,0,5,50,0,3,0,3,0,0,0,0,36,0,36,0,35,86,0,86,121,1,1,0,0,0,0,0,2,66,15,0,0,81,0,0,0,0,0,0,0,0,17,0,0,17,0,24,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,147,857
West Bengal,Dakshin Dinajpur,0,0,0,0,0,39,0,3,0,0,0,42,0,0,0,0,0,17,0,0,17,3,3,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,22,54,0,54,76,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,3,0,2,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,224,12,400
West Bengal,Darjeeling,0,0,0,0,0,49,1,3,0,0,0,53,4,2,0,0,6,17,0,0,17,6,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,46,0,46,0,25,67,67,0,92,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,297
West Bengal,Hooghly Rural Police,0,0,0,0,0,85,0,0,0,0,0,85,2,4,0,0,6,0,0,0,0,27,27,0,27,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,263,2,2,0,265,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2,634
West Bengal,Howrah Grp,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,125,5,5,0,130,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
West Bengal,Howrah Pc,0,1,0,0,1,83,0,1,0,0,0,84,2,0,0,0,2,0,0,0,0,58,58,0,58,0,0,0,58,0,3,0,3,0,0,0,0,0,0,0,0,184,13,0,13,197,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,47,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,39,705
West Bengal,Howrah Rural,0,0,0,0,0,86,1,2,0,0,0,89,0,0,0,0,0,2,0,0,2,12,12,0,12,0,0,0,12,0,3,1,4,3,0,0,0,6,0,9,0,263,1,1,0,264,0,0,0,1,0,1,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,21,572
West Bengal,Jalpaiguri,0,0,0,0,0,99,4,8,0,0,0,111,1,1,0,0,2,3,0,0,3,5,5,0,5,0,0,0,5,0,2,0,2,0,0,0,0,247,0,247,0,0,25,25,0,25,0,1,0,0,0,0,0,1,15,0,0,0,15,0,0,0,0,0,0,0,0,7,0,0,7,0,2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,20,598
West Bengal,Jhargram,0,0,0,0,0,27,0,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,63,7,7,0,70,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,215
West Bengal,Kharagpur Grp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,34,0,66,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
West Bengal,Kolkata,0,4,0,0,4,194,6,7,0,0,0,207,4,0,0,0,4,34,0,0,34,54,54,0,54,0,0,16,70,8,75,7,90,0,0,0,0,0,2,2,0,26,20,0,20,46,0,7,0,0,0,0,0,7,10,2,0,0,12,0,0,0,0,0,0,0,0,13,0,0,13,0,13,410,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,424,442,1355
West Bengal,Malda,0,1,0,0,1,255,0,10,0,0,0,265,1,0,0,0,1,0,0,0,0,43,43,0,43,0,0,11,54,0,1,0,1,0,0,0,0,2,0,2,0,231,105,0,105,336,0,1,0,0,0,0,0,1,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,36,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,19,1283
West Bengal,Murshidabad Police District,0,1,0,0,1,189,1,15,0,0,0,205,0,0,0,0,0,7,0,0,7,111,111,0,111,0,0,6,117,0,1,0,1,0,0,0,0,28,0,28,0,23,102,0,102,125,0,1,0,1,0,0,0,2,42,10,0,0,52,0,0,0,1,0,0,0,1,6,0,0,6,0,82,165,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,265,63,873
West Bengal,Paschim Medinipur,0,1,0,0,1,100,0,2,0,0,0,102,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,7,2,0,0,2,0,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,20,1071
West Bengal,Purab Medinipur,0,3,0,0,3,77,5,6,0,0,0,88,2,0,0,0,2,0,0,0,0,16,16,0,16,0,0,0,16,3,3,0,6,0,0,0,0,14,0,14,0,46,15,0,15,61,0,0,38,0,0,0,0,38,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,55,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,12,477
West Bengal,Purulia,0,0,0,0,0,45,0,1,0,0,0,46,1,1,0,0,2,0,0,0,0,9,9,0,9,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,425,4,0,4,429,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,4,1047
