state,district,child_rape_of_children_section_64_to_section_71_bns_section_376_ipc,child_attempt_to_commit_rape_section_64_6870_71_rw_sec_62_bns_sec_376_rw_511_ipc,child_assault_on_children_with_intent_to_outrage_her_modesty_section_74_bnssec_354_ipc,child_sexual_harassment_of_girls_section_75_bnssection_354a_ipc,child_assault_on_girls_with_intent_to_disrobe_section_76_bns_section_354b_ipc,child_voyeurism_section_77_bns_section_354c_ipc,child_stalking_section_78_bns_section_354d_ipc,child_insult_to_the_modesty_of_women_section_79_bnssection_509_ipc,child_kidnapping_or_abducting_or_inducing_of_girls_to_compel_her_for_marriage_section_87_bns_section_366_ipc,child_foeticide_section_91_bns_section_315_ipc,child_infanticide_section_92_bns_section_316_ipc,child_exposure_and_abandonment_section_93_94_bns_section_317_318_ipc,child_hiring_or_employing_or_engaging_child_to_commit_an_offence,child_procuration_of_children_section_96_bns_section_366a_ipc_procuration_of_children_total_ab,child_a_procuration_of_girls,child_b_procuration_of_boys,child_kidnapping_or_abducting_child_with_intent_to_steal_from_its_person_section_97_bnssection_369_ipc,child_selling_of_children_for_prostitution_section_98_bns_section_372_ipc_selling_of_children_for_prostitution_total_ab,child_a_girls,child_b_boys,child_buying_of_children_for_prostitution_section_99_bns_section_373_ipc_buying_of_children_for_prostitution_total_ab,child_murder_section_103104_bnssection_302_ipc_murder_total_ab,child_a_murder_with_rapepocso,child_b_other_murder,child_abetment_of_suicide_of_child_section_107108_bns_section_305306_ipc,child_attempt_to_commit_murder_section_109_bns_section_307_ipc,child_hurt_or_grievous_hurt_section_1172_11812121132125124etc_bns,child_kidnapping_and_abduction_of_children_section_137_138_bns_section_363_ipc_kidnapping_and_abduction_of_children_total,child_kidnapping_and_abduction_section_137_bnssection_363_ipc_kidnapping_and_abduction_ab,child_a_missing_children_deemed_as_kidnapped,child_b_kidnapping_abduction_of_children,child_kidnapping_and_abduction_for_the_purpose_of_begging_section_139_section_363a_ipc,child_kidnapping_and_abduction_in_order_to_murder_section_1401_bns_section_364_ipc,child_kidnapping_and_abduction_for_ransom_section_1402_bns_section_364a_ipc,child_importation_of_girl_or_boy_from_foreign_country_section_141_bns_section_366_b_ipc_importation_of_girl_or_boy_from_foreign_country_total_ab,child_a_importation_of_girls,child_b_importation_of_boys,child_other_kidnapping_abduction_sec_1403_1404_142_bns_section_365_367_368_ipc,child_otheripcbns_crimes,child_total_ipcbns_crimes_against_children,child_protection_of_children_from_sexual_offences_act_protection_of_children_from_sexual_offences_act_total,child_section_4_6_of_pocso_act_or_pocso_act_section_4_6_rw_section_376_ipc64_68_70_71_bns_section_4_6_of_pocso_act_total_ab,child_section_8_10_of_pocso_act_or_pocso_act_section_8_10_rw_section_354_ipc74_bns_section_8_10_of_pocso_act_total_ab,child_section_12_of_pocso_act_or_pocso_act_section_12_rw_section_509_ipc75_bns_section_12_of_pocso_act_or_pocso_acttotal_ab,child_section_14_15_of_pocso_act_section_14_15_of_pocso_act_total_ab,child_sections_17_to_22_of_pocso_act_sections_17_to_22_of_pocso_act_total_ab,child_juvenile_justice_care_and_protection_of_children_act_juvenile_justice_care_and_protection_of_children_act_total_ab,child_a_offences_by_care_takersin_charge_of_juvenile_homes,child_b_other_offences,child_immoral_traffic_prevention_act_immoral_traffic_prevention_act_total_abc,child_a_procuring_inducing_children_for_the_sake_of_prostitution,child_b_detaining_a_person_in_premises_where_prostitution_is_carried_on,child_c_other_ipt_acts,child_child_labour_prohibition_regulation_act,child_prohibition_of_child_marriage_act,child_transplantation_of_human_organs_act,child_cyber_crimesinformation_technology_act_cyber_crimesinformation_technology_act_total_ab,child_a_publishing_or_transmitting_of_material_depicting_children_in_sexually_explicit_act,child_b_other_cyber_crimes_against_children,child_other_sll_crimes,child_total_sll_crimes,child_total_crimes_against_children_ipcbns_sll_crimes
Rajasthan,Salumbar,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,42,42,37,5,0,0,0,0,0,0,0,0,48,19,13,4,2,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,25,73
Sikkim,Gangtok (East),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,13,17,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30
Sikkim,Mangan (North),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
Sikkim,Namchi (South),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,3,11,28,19,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39
Sikkim,Soreng (West),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0,3,8,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17
Sikkim,Cid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,Pakyong (East),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,1,0,0,0,0,0,0,0,2,8,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17
Sikkim,Gyalshing (West),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12
Tamil Nadu,Ariyalur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,2,2,2,2,0,0,0,0,0,0,0,0,53,61,153,102,26,23,0,2,3,0,3,0,0,0,0,0,33,0,0,0,0,4,193,254
Tamil Nadu,Chennai,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,6,2,4,0,3,4,2,2,1,1,0,0,0,0,0,0,0,224,243,448,272,118,54,1,3,5,1,4,1,1,0,0,10,6,0,0,0,0,6,476,719
Tamil Nadu,Coimbatore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266,207,45,14,0,0,3,3,0,0,0,0,0,1,7,0,1,1,0,0,278,279
Tamil Nadu,Coimbatore City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,1,42,45,190,140,35,15,0,0,3,1,2,0,0,0,0,4,1,0,0,0,0,0,198,243
Tamil Nadu,Cuddalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,184,187,261,213,48,0,0,0,11,0,11,0,0,0,0,1,24,0,0,0,0,0,297,484
Tamil Nadu,Dharmapuri,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,218,192,20,6,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,224,232
Tamil Nadu,Dindigul,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,139,142,248,182,45,17,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,258,400
Tamil Nadu,Erode,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,20,274,230,44,0,0,0,9,0,9,0,0,0,0,2,18,0,1,1,0,0,304,324
Tamil Nadu,Kanchipuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,49,32,15,2,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,53,103
Tamil Nadu,Kanyakumari,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,97,99,111,68,28,9,2,4,3,0,3,0,0,0,0,0,1,0,0,0,0,0,115,214
Tamil Nadu,Karur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,2,0,2,0,0,0,0,0,0,0,85,90,68,51,11,5,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,71,161
Tamil Nadu,Krishnagiri,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15,130,107,16,6,1,0,2,0,2,0,0,0,0,0,24,0,0,0,0,0,156,171
Tamil Nadu,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,184,152,26,4,2,0,0,0,0,0,0,0,0,0,11,0,3,3,0,0,198,214
Tamil Nadu,Madurai City,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,10,116,87,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,119,129
Tamil Nadu,Nagapattinam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36,38,84,65,15,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,90,128
Tamil Nadu,Namakkal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,137,110,93,14,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,118,255
Tamil Nadu,Nilgiris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,72,61,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,85
Tamil Nadu,Perambalur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,53,147,111,29,6,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,169,222
Tamil Nadu,Pudukottai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,95,76,17,1,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,101,110
Tamil Nadu,Ramnathapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,11,132,100,25,0,7,0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,137,148
Tamil Nadu,Railway Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
Tamil Nadu,Railway Trichy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Tamil Nadu,Salem,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,41,51,168,131,31,5,0,1,0,0,0,2,2,0,0,0,9,0,0,0,0,0,179,230
Tamil Nadu,Salem City,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,58,78,58,19,1,0,0,3,0,3,0,0,0,0,3,8,0,0,0,0,0,92,150
Tamil Nadu,Sivagangai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,16,99,72,16,4,1,6,0,0,0,0,0,0,0,1,2,0,1,1,0,0,103,119
Tamil Nadu,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,1,181,187,173,129,34,10,0,0,2,0,2,0,0,0,0,2,7,0,0,0,0,3,187,374
Tamil Nadu,Theni,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,57,62,185,146,33,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,191,253
Tamil Nadu,Thirunelveli,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,0,3,0,0,0,0,0,0,0,27,37,232,187,33,12,0,0,0,0,0,0,0,0,0,1,3,0,5,2,3,0,241,278
Tamil Nadu,Thirunelveli City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,36,39,58,32,15,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60,99
Tamil Nadu,Thiruvallur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,108,78,18,12,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,113,116
Tamil Nadu,Thiruvannamalai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,212,167,26,18,0,1,1,0,1,0,0,0,0,0,16,0,0,0,0,0,229,231
Tamil Nadu,Thiruvarur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,132,104,21,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,139,176
Tamil Nadu,Thoothukudi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,4,4,0,4,0,0,0,0,0,0,0,0,8,179,143,27,7,1,1,1,0,1,0,0,0,0,2,6,0,0,0,0,0,188,196
Tamil Nadu,Tiruppur,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9,16,160,117,24,19,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,167,183
Tamil Nadu,Tiruppur City,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,78,55,17,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,110
Tamil Nadu,Trichy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,21,25,145,125,16,4,0,0,0,0,0,0,0,0,0,2,17,0,5,5,0,0,169,194
Tamil Nadu,Trichy City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,46,50,50,42,8,0,0,0,1,0,1,0,0,0,0,3,7,0,0,0,0,0,61,111
Tamil Nadu,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,6,111,91,12,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,127,133
Tamil Nadu,Villupuram,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,250,204,33,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,262,265
Tamil Nadu,Virudhunagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,1,0,0,0,0,54,70,265,211,44,10,0,0,4,0,4,0,0,0,0,0,5,0,1,1,0,0,275,345
Tamil Nadu,Cyber Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Other Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2
Tamil Nadu,Chengalpattu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,115,117,65,50,14,1,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,70,187
Tamil Nadu,Kallakurichi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,53,161,138,20,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,176,229
Tamil Nadu,Ranipet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,76,53,18,5,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,99,162
Tamil Nadu,Tiruppattur,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,68,75,111,95,9,7,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1,148,223
Tamil Nadu,Tenkasi,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,73,80,163,119,34,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,165,245
Tamil Nadu,Mayiladuthurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,1,0,1,0,0,1,0,0,0,0,56,67,73,44,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,141
Tamil Nadu,Avadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,2,1,0,0,0,0,1,0,0,0,0,0,109,117,151,107,35,9,0,0,2,0,2,0,0,0,0,0,4,0,2,2,0,0,159,276
Tamil Nadu,Tambaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,124,80,32,10,0,2,4,1,3,0,0,0,0,0,2,0,0,0,0,0,130,133
Telangana,Cyberabad Commissionerate,0,0,0,0,0,0,0,0,1,0,4,2,0,2,2,0,0,0,0,0,0,10,3,7,4,0,0,694,693,236,457,0,0,1,0,0,0,0,8,725,420,280,123,15,2,0,602,0,602,0,0,0,0,12,6,0,3,3,0,1,1044,1769
Telangana,Hyderabad Commissionerate,0,0,0,0,0,0,0,0,2,0,1,11,0,5,5,0,0,0,2,0,0,2,0,2,0,0,2,480,478,223,255,0,0,0,0,0,0,2,2,505,349,286,45,14,2,2,24,0,24,0,0,0,0,31,9,0,2,1,1,0,415,920
Telangana,Karimnagar Commissionerate,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,23,17,6,0,0,1,0,0,0,1,0,32,39,23,16,0,0,0,5,0,5,0,0,0,0,0,1,0,0,0,0,0,45,77
Telangana,Khammam Commissionerate,0,0,1,1,0,0,0,0,8,0,0,2,0,6,6,0,0,0,0,0,0,2,0,2,0,0,0,108,108,57,51,0,0,0,0,0,0,0,29,157,125,55,43,27,0,0,6,0,6,0,0,0,0,0,12,0,0,0,0,0,143,300
Telangana,Nizamabad Commissionerate,0,0,0,0,0,0,1,0,2,0,0,4,0,3,3,0,0,0,0,0,0,2,0,2,0,0,0,106,106,0,106,0,0,0,0,0,0,0,0,118,96,58,37,1,0,0,1,0,1,0,0,0,0,0,4,0,1,1,0,0,102,220
Telangana,Rachakonda Commissionerate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,35,0,0,0,0,0,0,0,34,69,480,258,213,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,549
Telangana,Ramagundam Commissionerate,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,56,56,0,56,0,0,0,0,0,0,0,18,78,90,50,39,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,95,173
Telangana,Siddipet Commissionerate,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,59,59,58,1,0,0,0,0,0,0,0,0,69,84,61,23,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,106,175
Telangana,Warangal Commissionerate,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,4,0,0,0,174,174,174,0,0,0,0,0,0,0,0,0,183,137,86,51,0,0,0,3,0,3,0,0,0,0,5,7,0,3,3,0,0,155,338
Telangana,Adilabad,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33,33,0,33,0,0,0,0,0,0,0,0,36,51,32,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87
Telangana,Bhadradri Kothagudem,0,0,2,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,77,74,72,2,0,0,0,0,0,0,3,4,90,108,65,42,0,1,0,36,0,36,0,0,0,0,0,8,0,0,0,0,0,152,242
Telangana,Jagityal,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,15,19,19,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,21,36
Telangana,Jayashankar Bhupalpalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,8,11,0,0,0,0,0,0,0,0,19,23,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42
Telangana,Jogulamba Gadwal,0,0,8,1,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,21,0,21,0,0,0,0,0,0,0,0,41,29,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,33,74
Telangana,Kamareddy,0,0,16,0,0,0,3,0,5,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,15,1,0,0,0,0,0,0,1,48,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,95
Telangana,Kumaram Bheem Asifabad,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,20,20,0,20,0,0,0,0,0,0,0,1,23,27,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,50
Telangana,Mahabubabad,0,2,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,44,44,44,0,0,0,0,0,0,0,0,2,65,38,28,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,44,109
Telangana,Mahabubnagar,0,0,17,1,1,0,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,27,27,0,0,0,0,0,0,0,0,0,99,75,75,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,77,176
Telangana,Medak,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,37,37,0,37,0,0,0,0,0,0,0,0,40,56,47,8,1,0,0,7,7,0,0,0,0,0,9,0,0,0,0,0,0,72,112
Telangana,Nagarkurnool,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,34,34,0,34,0,0,0,0,0,0,0,5,44,100,80,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,104,148
Telangana,Nalgonda,0,2,24,5,0,0,7,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,0,0,0,0,1,68,75,75,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,80,148
Telangana,Nirmal,0,0,9,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,3,0,0,0,0,0,0,0,19,38,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,62
Telangana,Rajanna Siricilla,0,0,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,0,3,41,16,16,0,0,0,0,5,0,5,0,0,0,0,0,2,0,2,2,0,0,25,66
Telangana,Sangareddy,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,9,8,4,4,0,0,0,0,0,0,1,13,34,136,121,14,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,139,173
Telangana,Suryapet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,60,0,0,0,0,0,0,0,18,79,76,63,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,90,169
Telangana,Vikarabad,0,0,16,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64,64,0,64,0,0,0,0,0,0,0,0,85,59,59,0,0,0,0,14,0,14,0,0,0,0,14,4,0,0,0,0,0,91,176
Telangana,Wanaparthy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,41,0,0,0,0,0,0,0,0,41,45,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,56,97
Telangana,Railway Police Secunderabad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,6,0,0,0,0,0,0,0,7,15,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,19
